"REF_DATE","GEO","DGUID","Indicator","Industry","Authority","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1962","Nova Scotia","2016A000212","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808887","5.2.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808888","5.2.1.2.0.0.0.0.0.0","1","","","","0"
"1962","Nova Scotia","2016A000212","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808923","5.2.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808924","5.2.2.2.0.0.0.0.0.0","3","","","","0"
"1962","Nova Scotia","2016A000212","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808959","5.3.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808960","5.3.1.2.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808995","5.3.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808996","5.3.2.2.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809031","5.4.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809032","5.4.1.2.0.0.0.0.0.0","1","","","","0"
"1962","Nova Scotia","2016A000212","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809067","5.4.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809068","5.4.2.2.0.0.0.0.0.0","1","","","","0"
"1962","Nova Scotia","2016A000212","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809103","5.5.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809104","5.5.1.2.0.0.0.0.0.0","1","","","","0"
"1962","Nova Scotia","2016A000212","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809139","5.5.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Nova Scotia","2016A000212","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809140","5.5.2.2.0.0.0.0.0.0","2","","","","0"
"1962","New Brunswick","2016A000213","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808817","6.1.1.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808818","6.1.1.2.0.0.0.0.0.0","2","","","","0"
"1962","New Brunswick","2016A000213","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808853","6.1.2.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808854","6.1.2.2.0.0.0.0.0.0","2","","","","0"
"1962","New Brunswick","2016A000213","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808889","6.2.1.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808890","6.2.1.2.0.0.0.0.0.0","2","","","","0"
"1962","New Brunswick","2016A000213","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808925","6.2.2.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808926","6.2.2.2.0.0.0.0.0.0","2","","","","0"
"1962","New Brunswick","2016A000213","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808961","6.3.1.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808962","6.3.1.2.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808997","6.3.2.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808998","6.3.2.2.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809033","6.4.1.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809034","6.4.1.2.0.0.0.0.0.0","1","","","","0"
"1962","New Brunswick","2016A000213","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809069","6.4.2.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809070","6.4.2.2.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809105","6.5.1.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809106","6.5.1.2.0.0.0.0.0.0","1","","","","0"
"1962","New Brunswick","2016A000213","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809141","6.5.2.1.0.0.0.0.0.0","0","","","","0"
"1962","New Brunswick","2016A000213","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809142","6.5.2.2.0.0.0.0.0.0","1","","","","0"
"1962","Quebec","2016A000224","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808819","7.1.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808820","7.1.1.2.0.0.0.0.0.0","26","","","","0"
"1962","Quebec","2016A000224","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808855","7.1.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808856","7.1.2.2.0.0.0.0.0.0","10","","","","0"
"1962","Quebec","2016A000224","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808891","7.2.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808892","7.2.1.2.0.0.0.0.0.0","25","","","","0"
"1962","Quebec","2016A000224","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808927","7.2.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808928","7.2.2.2.0.0.0.0.0.0","10","","","","0"
"1962","Quebec","2016A000224","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808963","7.3.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808964","7.3.1.2.0.0.0.0.0.0","1","","","","0"
"1962","Quebec","2016A000224","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808999","7.3.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809000","7.3.2.2.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809035","7.4.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809036","7.4.1.2.0.0.0.0.0.0","8","","","","0"
"1962","Quebec","2016A000224","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809071","7.4.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809072","7.4.2.2.0.0.0.0.0.0","2","","","","0"
"1962","Quebec","2016A000224","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809107","7.5.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809108","7.5.1.2.0.0.0.0.0.0","18","","","","0"
"1962","Quebec","2016A000224","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809143","7.5.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Quebec","2016A000224","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809144","7.5.2.2.0.0.0.0.0.0","8","","","","0"
"1962","Ontario","2016A000235","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808821","8.1.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808822","8.1.1.2.0.0.0.0.0.0","15","","","","0"
"1962","Ontario","2016A000235","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808857","8.1.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808858","8.1.2.2.0.0.0.0.0.0","20","","","","0"
"1962","Ontario","2016A000235","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808893","8.2.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808894","8.2.1.2.0.0.0.0.0.0","14","","","","0"
"1962","Ontario","2016A000235","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808929","8.2.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808930","8.2.2.2.0.0.0.0.0.0","20","","","","0"
"1962","Ontario","2016A000235","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808965","8.3.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808966","8.3.1.2.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809001","8.3.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809002","8.3.2.2.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809037","8.4.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809038","8.4.1.2.0.0.0.0.0.0","5","","","","0"
"1962","Ontario","2016A000235","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809073","8.4.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809074","8.4.2.2.0.0.0.0.0.0","4","","","","0"
"1962","Ontario","2016A000235","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809109","8.5.1.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809110","8.5.1.2.0.0.0.0.0.0","10","","","","0"
"1962","Ontario","2016A000235","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809145","8.5.2.1.0.0.0.0.0.0","0","","","","0"
"1962","Ontario","2016A000235","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809146","8.5.2.2.0.0.0.0.0.0","16","","","","0"
"1962","Prairies","2016A00014","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808823","9.1.1.1.0.0.0.0.0.0","0","","","","0"
